Plot Title: B1 Mesa Top,,,,,
RID,Date,Time,Event,Details1,Details2
4220,1/8/2014,20:23.0,24.21,,
4221,1/8/2014,32:23.0,33.31,,
4222,1/8/2014,44:23.0,37.96,,
4223,1/8/2014,56:23.0,40.98,,
4224,1/8/2014,08:23.0,40.98,,
4225,1/8/2014,20:23.0,41.72,,
4226,1/8/2014,32:23.0,40.98,,
4227,1/8/2014,44:23.0,34.11,,
4228,1/8/2014,56:23.0,30.09,,
4229,1/8/2014,08:23.0,29.28,,
4230,1/8/2014,20:23.0,27.61,,
4231,1/8/2014,32:23.0,25.07,,
4232,1/8/2014,44:23.0,24.21,,
4233,1/9/2014,56:23.0,24.21,,
4234,1/9/2014,08:23.0,23.32,,
4235,1/9/2014,20:23.0,22.44,,
4236,1/9/2014,32:23.0,22.44,,
4237,1/9/2014,44:23.0,21.54,,
4238,1/9/2014,56:23.0,21.54,,
4239,1/9/2014,08:23.0,21.54,,
4240,1/9/2014,20:23.0,27.61,,
4241,1/9/2014,32:23.0,34.88,,
4242,1/9/2014,44:23.0,38.73,,
4243,1/9/2014,56:23.0,38.73,,
4244,1/9/2014,08:23.0,40.23,,
4245,1/9/2014,20:23.0,37.96,,
4246,1/9/2014,32:23.0,37.2,,
4247,1/9/2014,44:23.0,32.52,,
4248,1/9/2014,56:23.0,28.45,,
4249,1/9/2014,08:23.0,26.78,,
4250,1/9/2014,20:23.0,25.07,,
4251,1/9/2014,32:23.0,26.78,,
4252,1/9/2014,44:23.0,24.21,,
4253,1/10/2014,56:23.0,22.44,,
4254,1/10/2014,08:23.0,20.64,,
4255,1/10/2014,20:23.0,20.64,,
4256,1/10/2014,32:23.0,21.54,,
4257,1/10/2014,44:23.0,26.78,,
4258,1/10/2014,56:23.0,24.21,,
4259,1/10/2014,08:23.0,24.21,,
4260,1/10/2014,20:23.0,28.45,,
4261,1/10/2014,32:23.0,38.73,,
4262,1/10/2014,44:23.0,40.98,,
4263,1/10/2014,56:23.0,42.46,,
4264,1/10/2014,08:23.0,43.92,,
4265,1/10/2014,20:23.0,44.65,,
4266,1/10/2014,32:23.0,41.72,,
4267,1/10/2014,44:23.0,37.2,,
4268,1/10/2014,56:23.0,31.71,,
4269,1/10/2014,08:23.0,30.09,,
4270,1/10/2014,20:23.0,27.61,,
4271,1/10/2014,32:23.0,27.61,,
4272,1/10/2014,44:23.0,26.78,,
4273,1/11/2014,56:23.0,26.78,,
4274,1/11/2014,08:23.0,25.07,,
4275,1/11/2014,20:23.0,27.61,,
4276,1/11/2014,32:23.0,34.11,,
4277,1/11/2014,44:23.0,38.73,,
4278,1/11/2014,56:23.0,36.43,,
4279,1/11/2014,08:23.0,30.9,,
4280,1/11/2014,20:23.0,35.65,,
4281,1/11/2014,32:23.0,46.09,,
4282,1/11/2014,44:23.0,49.68,,
4283,1/11/2014,56:23.0,50.38,,
4284,1/11/2014,08:23.0,49.68,,
4285,1/11/2014,20:23.0,49.68,,
4286,1/11/2014,32:23.0,48.25,,
4287,1/11/2014,44:23.0,40.98,,
4288,1/11/2014,56:23.0,37.2,,
4289,1/11/2014,08:23.0,35.65,,
4290,1/11/2014,20:23.0,34.88,,
4291,1/11/2014,32:23.0,34.11,,
4292,1/11/2014,44:23.0,34.11,,
4293,1/12/2014,56:23.0,34.88,,
4294,1/12/2014,08:23.0,32.52,,
4295,1/12/2014,20:23.0,31.71,,
4296,1/12/2014,32:23.0,31.71,,
4297,1/12/2014,44:23.0,34.11,,
4298,1/12/2014,56:23.0,36.43,,
4299,1/12/2014,08:23.0,34.11,,
4300,1/12/2014,20:23.0,31.71,,
4301,1/12/2014,32:23.0,36.43,,
4302,1/12/2014,44:23.0,37.2,,
4303,1/12/2014,56:23.0,37.2,,
4304,1/12/2014,08:23.0,36.43,,
4305,1/12/2014,20:23.0,36.43,,
4306,1/12/2014,32:23.0,34.88,,
4307,1/12/2014,44:23.0,31.71,,
4308,1/12/2014,56:23.0,30.09,,
4309,1/12/2014,08:23.0,28.45,,
4310,1/12/2014,20:23.0,25.93,,
4311,1/12/2014,32:23.0,25.93,,
4312,1/12/2014,44:23.0,24.21,,
4313,1/13/2014,56:23.0,28.45,,
4314,1/13/2014,08:23.0,29.28,,
4315,1/13/2014,20:23.0,25.07,,
4316,1/13/2014,32:23.0,21.54,,
4317,1/13/2014,44:23.0,20.64,,
4318,1/13/2014,56:23.0,19.72,,
4319,1/13/2014,08:23.0,17.87,,
4320,1/13/2014,20:23.0,25.93,,
4321,1/13/2014,32:23.0,37.2,,
4322,1/13/2014,44:23.0,40.23,,
4323,1/13/2014,56:23.0,40.98,,
4324,1/13/2014,08:23.0,41.72,,
4325,1/13/2014,20:23.0,41.72,,
4326,1/13/2014,32:23.0,39.47,,
4327,1/13/2014,44:23.0,34.88,,
4328,1/13/2014,56:23.0,33.31,,
4329,1/13/2014,08:23.0,28.45,,
4330,1/13/2014,20:23.0,26.78,,
4331,1/13/2014,32:23.0,25.93,,
4332,1/13/2014,44:23.0,26.78,,
4333,1/14/2014,56:23.0,25.93,,
4334,1/14/2014,08:23.0,25.93,,
4335,1/14/2014,20:23.0,24.21,,
4336,1/14/2014,32:23.0,25.93,,
4337,1/14/2014,44:23.0,30.09,,
4338,1/14/2014,56:23.0,27.61,,
4339,1/14/2014,08:23.0,28.45,,
4340,1/14/2014,20:23.0,34.11,,
4341,1/14/2014,32:23.0,42.46,,
4342,1/14/2014,44:23.0,43.2,,
4343,1/14/2014,56:23.0,43.92,,
4344,1/14/2014,08:23.0,45.37,,
4345,1/14/2014,20:23.0,46.09,,
4346,1/14/2014,32:23.0,46.09,,
4347,1/14/2014,44:23.0,40.98,,
4348,1/14/2014,56:23.0,34.11,,
4349,1/14/2014,08:23.0,32.52,,
4350,1/14/2014,20:23.0,30.9,,
4351,1/14/2014,32:23.0,31.71,,
4352,1/14/2014,44:23.0,30.9,,
4353,1/15/2014,56:23.0,30.9,,
4354,1/15/2014,08:23.0,32.52,,
4355,1/15/2014,20:23.0,30.09,,
4356,1/15/2014,32:23.0,28.45,,
4357,1/15/2014,44:23.0,25.93,,
4358,1/15/2014,56:23.0,24.21,,
4359,1/15/2014,08:23.0,25.93,,
4360,1/15/2014,20:23.0,34.11,,
4361,1/15/2014,32:23.0,40.98,,
4362,1/15/2014,44:23.0,43.92,,
4363,1/15/2014,56:23.0,46.09,,
4364,1/15/2014,08:23.0,46.81,,
4365,1/15/2014,20:23.0,46.81,,
4366,1/15/2014,32:23.0,45.37,,
4367,1/15/2014,44:23.0,39.47,,
4368,1/15/2014,56:23.0,34.88,,
4369,1/15/2014,08:23.0,30.9,,
4370,1/15/2014,20:23.0,29.28,,
4371,1/15/2014,32:23.0,30.9,,
4372,1/15/2014,44:23.0,33.31,,
4373,1/16/2014,56:23.0,35.65,,
4374,1/16/2014,08:23.0,37.96,,
4375,1/16/2014,20:23.0,35.65,,
4376,1/16/2014,32:23.0,36.43,,
4377,1/16/2014,44:23.0,36.43,,
4378,1/16/2014,56:23.0,28.45,,
4379,1/16/2014,08:23.0,28.45,,
4380,1/16/2014,20:23.0,34.88,,
4381,1/16/2014,32:23.0,43.92,,
4382,1/16/2014,44:23.0,45.37,,
4383,1/16/2014,56:23.0,46.09,,
4384,1/16/2014,08:23.0,46.81,,
4385,1/16/2014,20:23.0,46.81,,
4386,1/16/2014,32:23.0,46.81,,
4387,1/16/2014,44:23.0,42.46,,
4388,1/16/2014,56:23.0,39.47,,
4389,1/16/2014,08:23.0,35.65,,
4390,1/16/2014,20:23.0,33.31,,
4391,1/16/2014,32:23.0,31.71,,
4392,1/16/2014,44:23.0,31.71,,
4393,1/17/2014,56:23.0,31.71,,
4394,1/17/2014,08:23.0,28.45,,
4395,1/17/2014,20:23.0,35.65,,
4396,1/17/2014,32:23.0,30.9,,
4397,1/17/2014,44:23.0,27.61,,
4398,1/17/2014,56:23.0,25.93,,
4399,1/17/2014,08:23.0,25.93,,
4400,1/17/2014,20:23.0,32.52,,
4401,1/17/2014,32:23.0,42.46,,
4402,1/17/2014,44:23.0,45.37,,
4403,1/17/2014,56:23.0,47.53,,
4404,1/17/2014,08:23.0,46.81,,
4405,1/17/2014,20:23.0,47.53,,
4406,1/17/2014,32:23.0,46.09,,
4407,1/17/2014,44:23.0,40.98,,
4408,1/17/2014,56:23.0,37.2,,
4409,1/17/2014,08:23.0,33.31,,
4410,1/17/2014,20:23.0,30.09,,
4411,1/17/2014,32:23.0,30.09,,
4412,1/17/2014,44:23.0,27.61,,
4413,1/18/2014,56:23.0,29.28,,
4414,1/18/2014,08:23.0,25.93,,
4415,1/18/2014,20:23.0,28.45,,
4416,1/18/2014,32:23.0,28.45,,
4417,1/18/2014,44:23.0,27.61,,
4418,1/18/2014,56:23.0,24.21,,
4419,1/18/2014,08:23.0,24.21,,
4420,1/18/2014,20:23.0,30.9,,
4421,1/18/2014,32:23.0,41.72,,
4422,1/18/2014,44:23.0,44.65,,
4423,1/18/2014,56:23.0,46.09,,
4424,1/18/2014,08:23.0,46.09,,
4425,1/18/2014,20:23.0,46.09,,
4426,1/18/2014,32:23.0,44.65,,
4427,1/18/2014,44:23.0,40.23,,
4428,1/18/2014,56:23.0,34.88,,
4429,1/18/2014,08:23.0,31.71,,
4430,1/18/2014,20:23.0,29.28,,
4431,1/18/2014,32:23.0,27.61,,
4432,1/18/2014,44:23.0,27.61,,
4433,1/19/2014,56:23.0,26.78,,
4434,1/19/2014,08:23.0,27.61,,
4435,1/19/2014,20:23.0,25.93,,
4436,1/19/2014,32:23.0,25.93,,
4437,1/19/2014,44:23.0,25.07,,
4438,1/19/2014,56:23.0,25.07,,
4439,1/19/2014,08:23.0,25.07,,
4440,1/19/2014,20:23.0,32.52,,
4441,1/19/2014,32:23.0,45.37,,
4442,1/19/2014,44:23.0,49.68,,
4443,1/19/2014,56:23.0,51.08,,
4444,1/19/2014,08:23.0,51.08,,
4445,1/19/2014,20:23.0,49.68,,
4446,1/19/2014,32:23.0,48.25,,
4447,1/19/2014,44:23.0,43.2,,
4448,1/19/2014,56:23.0,37.2,,
4449,1/19/2014,08:23.0,32.52,,
4450,1/19/2014,20:23.0,30.9,,
4451,1/19/2014,32:23.0,30.09,,
4452,1/19/2014,44:23.0,28.45,,
4453,1/20/2014,56:23.0,28.45,,
4454,1/20/2014,08:23.0,25.93,,
4455,1/20/2014,20:23.0,25.93,,
4456,1/20/2014,32:23.0,25.07,,
4457,1/20/2014,44:23.0,24.21,,
4458,1/20/2014,56:23.0,25.07,,
4459,1/20/2014,08:23.0,24.21,,
4460,1/20/2014,20:23.0,30.9,,
4461,1/20/2014,32:23.0,40.23,,
4462,1/20/2014,44:23.0,44.65,,
4463,1/20/2014,56:23.0,44.65,,
4464,1/20/2014,08:23.0,46.09,,
4465,1/20/2014,20:23.0,48.25,,
4466,1/20/2014,32:23.0,45.37,,
4467,1/20/2014,44:23.0,40.98,,
4468,1/20/2014,56:23.0,36.43,,
4469,1/20/2014,08:23.0,30.9,,
4470,1/20/2014,20:23.0,28.45,,
4471,1/20/2014,32:23.0,27.61,,
4472,1/20/2014,44:23.0,25.07,,
4473,1/21/2014,56:23.0,24.21,,
4474,1/21/2014,08:23.0,24.21,,
4475,1/21/2014,20:23.0,21.54,,
4476,1/21/2014,32:23.0,19.72,,
4477,1/21/2014,44:23.0,19.72,,
4478,1/21/2014,56:23.0,20.64,,
4479,1/21/2014,08:23.0,20.64,,
4480,1/21/2014,20:23.0,30.09,,
4481,1/21/2014,32:23.0,43.92,,
4482,1/21/2014,44:23.0,48.25,,
4483,1/21/2014,56:23.0,49.68,,
4484,1/21/2014,08:23.0,50.38,,
4485,1/21/2014,20:23.0,48.25,,
4486,1/21/2014,32:23.0,46.09,,
4487,1/21/2014,44:23.0,40.23,,
4488,1/21/2014,56:23.0,33.31,,
4489,1/21/2014,08:23.0,30.09,,
4490,1/21/2014,20:23.0,27.61,,
4491,1/21/2014,32:23.0,26.78,,
4492,1/21/2014,44:23.0,24.21,,
4493,1/22/2014,56:23.0,24.21,,
4494,1/22/2014,08:23.0,24.21,,
4495,1/22/2014,20:23.0,21.54,,
4496,1/22/2014,32:23.0,20.64,,
4497,1/22/2014,44:23.0,21.54,,
4498,1/22/2014,56:23.0,20.64,,
4499,1/22/2014,08:23.0,21.54,,
4500,1/22/2014,20:23.0,25.93,,
4501,1/22/2014,32:23.0,36.43,,
4502,1/22/2014,44:23.0,38.73,,
4503,1/22/2014,56:23.0,40.98,,
4504,1/22/2014,08:23.0,43.92,,
4505,1/22/2014,20:23.0,43.92,,
4506,1/22/2014,32:23.0,41.72,,
4507,1/22/2014,44:23.0,37.2,,
4508,1/22/2014,56:23.0,30.9,,
4509,1/22/2014,08:23.0,27.61,,
4510,1/22/2014,20:23.0,25.93,,
4511,1/22/2014,32:23.0,24.21,,
4512,1/22/2014,44:23.0,24.21,,
4513,1/23/2014,56:23.0,24.21,,
4514,1/23/2014,08:23.0,29.28,,
4515,1/23/2014,20:23.0,27.61,,
4516,1/23/2014,32:23.0,26.78,,
4517,1/23/2014,44:23.0,26.78,,
4518,1/23/2014,56:23.0,24.21,,
4519,1/23/2014,08:23.0,25.07,,
4520,1/23/2014,20:23.0,32.52,,
4521,1/23/2014,32:23.0,40.23,,
4522,1/23/2014,44:23.0,40.98,,
4523,1/23/2014,56:23.0,40.23,,
4524,1/23/2014,08:23.0,40.23,,
4525,1/23/2014,20:23.0,40.98,,
4526,1/23/2014,32:23.0,39.47,,
4527,1/23/2014,44:23.0,34.88,,
4528,1/23/2014,56:23.0,31.71,,
4529,1/23/2014,08:23.0,29.28,,
4530,1/23/2014,20:23.0,26.78,,
4531,1/23/2014,32:23.0,25.07,,
4532,1/23/2014,44:23.0,24.21,,
4533,1/24/2014,56:23.0,22.44,,
4534,1/24/2014,08:23.0,20.64,,
4535,1/24/2014,20:23.0,18.81,,
4536,1/24/2014,32:23.0,18.81,,
4537,1/24/2014,44:23.0,17.87,,
4538,1/24/2014,56:23.0,17.87,,
4539,1/24/2014,08:23.0,16.92,,
4540,1/24/2014,20:23.0,25.93,,
4541,1/24/2014,32:23.0,36.43,,
4542,1/24/2014,44:23.0,38.73,,
4543,1/24/2014,56:23.0,40.23,,
4544,1/24/2014,08:23.0,39.47,,
4545,1/24/2014,20:23.0,38.73,,
4546,1/24/2014,32:23.0,38.73,,
4547,1/24/2014,44:23.0,33.31,,
4548,1/24/2014,56:23.0,29.28,,
4549,1/24/2014,08:23.0,26.78,,
4550,1/24/2014,20:23.0,25.93,,
4551,1/24/2014,32:23.0,25.93,,
4552,1/24/2014,44:23.0,25.93,,
4553,1/25/2014,56:23.0,23.32,,
4554,1/25/2014,08:23.0,21.54,,
4555,1/25/2014,20:23.0,20.64,,
4556,1/25/2014,32:23.0,21.54,,
4557,1/25/2014,44:23.0,22.44,,
4558,1/25/2014,56:23.0,20.64,,
4559,1/25/2014,08:23.0,18.81,,
4560,1/25/2014,20:23.0,25.93,,
4561,1/25/2014,32:23.0,37.2,,
4562,1/25/2014,44:23.0,40.23,,
4563,1/25/2014,56:23.0,41.72,,
4564,1/25/2014,08:23.0,42.46,,
4565,1/25/2014,20:23.0,43.92,,
4566,1/25/2014,32:23.0,42.46,,
4567,1/25/2014,44:23.0,37.96,,
4568,1/25/2014,56:23.0,31.71,,
4569,1/25/2014,08:23.0,29.28,,
4570,1/25/2014,20:23.0,26.78,,
4571,1/25/2014,32:23.0,25.93,,
4572,1/25/2014,44:23.0,25.07,,
4573,1/26/2014,56:23.0,23.32,,
4574,1/26/2014,08:23.0,22.44,,
4575,1/26/2014,20:23.0,24.21,,
4576,1/26/2014,32:23.0,22.44,,
4577,1/26/2014,44:23.0,23.32,,
4578,1/26/2014,56:23.0,21.54,,
4579,1/26/2014,08:23.0,21.54,,
4580,1/26/2014,20:23.0,28.45,,
4581,1/26/2014,32:23.0,40.98,,
4582,1/26/2014,44:23.0,43.2,,
4583,1/26/2014,56:23.0,47.53,,
4584,1/26/2014,08:23.0,49.68,,
4585,1/26/2014,20:23.0,48.96,,
4586,1/26/2014,32:23.0,47.53,,
4587,1/26/2014,44:23.0,43.92,,
4588,1/26/2014,56:23.0,36.43,,
4589,1/26/2014,08:23.0,32.52,,
4590,1/26/2014,20:23.0,30.9,,
4591,1/26/2014,32:23.0,29.28,,
4592,1/26/2014,44:23.0,28.45,,
4593,1/27/2014,56:23.0,27.61,,
4594,1/27/2014,08:23.0,26.78,,
4595,1/27/2014,20:23.0,25.93,,
4596,1/27/2014,32:23.0,25.93,,
4597,1/27/2014,44:23.0,24.21,,
4598,1/27/2014,56:23.0,24.21,,
4599,1/27/2014,08:23.0,24.21,,
4600,1/27/2014,20:23.0,34.88,,
4601,1/27/2014,32:23.0,45.37,,
4602,1/27/2014,44:23.0,47.53,,
4603,1/27/2014,56:23.0,48.96,,
4604,1/27/2014,08:23.0,48.96,,
4605,1/27/2014,20:23.0,48.96,,
4606,1/27/2014,32:23.0,46.09,,
4607,1/27/2014,44:23.0,43.2,,
4608,1/27/2014,56:23.0,37.96,,
4609,1/27/2014,08:23.0,34.11,,
4610,1/27/2014,20:23.0,39.47,,
4611,1/27/2014,32:23.0,38.73,,
4612,1/27/2014,44:23.0,39.47,,
4613,1/28/2014,56:23.0,35.65,,
4614,1/28/2014,08:23.0,35.65,,
4615,1/28/2014,20:23.0,34.88,,
4616,1/28/2014,32:23.0,34.11,,
4617,1/28/2014,44:23.0,29.28,,
4618,1/28/2014,56:23.0,28.45,,
4619,1/28/2014,08:23.0,27.61,,
4620,1/28/2014,20:23.0,30.9,,
4621,1/28/2014,32:23.0,37.96,,
4622,1/28/2014,44:23.0,41.72,,
4623,1/28/2014,56:23.0,43.2,,
4624,1/28/2014,08:23.0,43.2,,
4625,1/28/2014,20:23.0,43.2,,
4626,1/28/2014,32:23.0,41.72,,
4627,1/28/2014,44:23.0,38.73,,
4628,1/28/2014,56:23.0,34.11,,
4629,1/28/2014,08:23.0,28.45,,
4630,1/28/2014,20:23.0,25.93,,
4631,1/28/2014,32:23.0,25.07,,
4632,1/28/2014,44:23.0,24.21,,
4633,1/29/2014,56:23.0,24.21,,
4634,1/29/2014,08:23.0,25.93,,
4635,1/29/2014,20:23.0,24.21,,
4636,1/29/2014,32:23.0,25.07,,
4637,1/29/2014,44:23.0,25.07,,
4638,1/29/2014,56:23.0,23.32,,
4639,1/29/2014,08:23.0,24.21,,
4640,1/29/2014,20:23.0,33.31,,
4641,1/29/2014,32:23.0,45.37,,
4642,1/29/2014,44:23.0,50.38,,
4643,1/29/2014,56:23.0,47.53,,
4644,1/29/2014,08:23.0,48.25,,
4645,1/29/2014,20:23.0,47.53,,
4646,1/29/2014,32:23.0,46.09,,
4647,1/29/2014,44:23.0,42.46,,
4648,1/29/2014,56:23.0,37.2,,
4649,1/29/2014,08:23.0,33.31,,
4650,1/29/2014,20:23.0,32.52,,
4651,1/29/2014,32:23.0,34.11,,
4652,1/29/2014,44:23.0,35.65,,
4653,1/30/2014,56:23.0,37.2,,
4654,1/30/2014,08:23.0,37.96,,
4655,1/30/2014,20:23.0,40.98,,
4656,1/30/2014,32:23.0,38.73,,
4657,1/30/2014,44:23.0,37.2,,
4658,1/30/2014,56:23.0,35.65,,
4659,1/30/2014,08:23.0,35.65,,
4660,1/30/2014,20:23.0,38.73,,
4661,1/30/2014,32:23.0,46.81,,
4662,1/30/2014,44:23.0,48.25,,
4663,1/30/2014,56:23.0,52.48,,
4664,1/30/2014,08:23.0,51.08,,
4665,1/30/2014,20:23.0,49.68,,
4666,1/30/2014,32:23.0,48.25,,
4667,1/30/2014,44:23.0,43.92,,
4668,1/30/2014,56:23.0,41.72,,
4669,1/30/2014,08:23.0,44.65,,
4670,1/30/2014,20:23.0,39.47,,
4671,1/30/2014,32:23.0,32.52,,
4672,1/30/2014,44:23.0,30.09,,
4673,1/31/2014,56:23.0,30.09,,
4674,1/31/2014,08:23.0,30.9,,
4675,1/31/2014,20:23.0,30.9,,
4676,1/31/2014,32:23.0,31.71,,
4677,1/31/2014,44:23.0,30.9,,
4678,1/31/2014,56:23.0,30.9,,
4679,1/31/2014,08:23.0,30.9,,
4680,1/31/2014,20:23.0,31.71,,
4681,1/31/2014,32:23.0,33.31,,
4682,1/31/2014,44:23.0,34.11,,
4683,1/31/2014,56:23.0,34.88,,
4684,1/31/2014,08:23.0,33.31,,
4685,1/31/2014,20:23.0,32.52,,
4686,1/31/2014,32:23.0,32.52,,
4687,1/31/2014,44:23.0,30.9,,
4688,1/31/2014,56:23.0,30.09,,
4689,1/31/2014,08:23.0,29.28,,
4690,1/31/2014,20:23.0,28.45,,
4691,1/31/2014,32:23.0,28.45,,
4692,1/31/2014,44:23.0,27.61,,
4693,2/1/2014,56:23.0,26.78,,
4694,2/1/2014,08:23.0,26.78,,
4695,2/1/2014,20:23.0,25.93,,
4696,2/1/2014,32:23.0,25.07,,
4697,2/1/2014,44:23.0,23.32,,
4698,2/1/2014,56:23.0,21.54,,
4699,2/1/2014,08:23.0,20.64,,
4700,2/1/2014,20:23.0,22.44,,
4701,2/1/2014,32:23.0,29.28,,
4702,2/1/2014,44:23.0,30.9,,
4703,2/1/2014,56:23.0,30.9,,
4704,2/1/2014,08:23.0,30.9,,
4705,2/1/2014,20:23.0,30.09,,
4706,2/1/2014,32:23.0,28.45,,
4707,2/1/2014,44:23.0,25.93,,
4708,2/1/2014,56:23.0,22.44,,
4709,2/1/2014,08:23.0,21.54,,
4710,2/1/2014,20:23.0,21.54,,
4711,2/1/2014,32:23.0,18.81,,
4712,2/1/2014,44:23.0,16.92,,
4713,2/2/2014,56:23.0,13.98,,
4714,2/2/2014,08:23.0,12.99,,
4715,2/2/2014,20:23.0,12.99,,
4716,2/2/2014,32:23.0,11.97,,
4717,2/2/2014,44:23.0,9.88,,
4718,2/2/2014,56:23.0,9.88,,
4719,2/2/2014,08:23.0,10.94,,
4720,2/2/2014,20:23.0,19.72,,
4721,2/2/2014,32:23.0,32.52,,
4722,2/2/2014,44:23.0,34.88,,
4723,2/2/2014,56:23.0,34.11,,
4724,2/2/2014,08:23.0,34.11,,
4725,2/2/2014,20:23.0,31.71,,
4726,2/2/2014,32:23.0,30.9,,
4727,2/2/2014,44:23.0,27.61,,
4728,2/2/2014,56:23.0,25.07,,
4729,2/2/2014,08:23.0,24.21,,
4730,2/2/2014,20:23.0,25.07,,
4731,2/2/2014,32:23.0,25.93,,
4732,2/2/2014,44:23.0,25.93,,
4733,2/3/2014,56:23.0,25.93,,
4734,2/3/2014,08:23.0,25.07,,
4735,2/3/2014,20:23.0,24.21,,
4736,2/3/2014,32:23.0,24.21,,
4737,2/3/2014,44:23.0,24.21,,
4738,2/3/2014,56:23.0,23.32,,
4739,2/3/2014,08:23.0,19.72,,
4740,2/3/2014,20:23.0,24.21,,
4741,2/3/2014,32:23.0,30.09,,
4742,2/3/2014,44:23.0,33.31,,
4743,2/3/2014,56:23.0,33.31,,
4744,2/3/2014,08:23.0,34.11,,
4745,2/3/2014,20:23.0,30.9,,
4746,2/3/2014,32:23.0,30.09,,
4747,2/3/2014,44:23.0,28.45,,
4748,2/3/2014,56:23.0,25.07,,
4749,2/3/2014,08:23.0,23.32,,
4750,2/3/2014,20:23.0,23.32,,
4751,2/3/2014,32:23.0,23.32,,
4752,2/3/2014,44:23.0,22.44,,
4753,2/4/2014,56:23.0,22.44,,
4754,2/4/2014,08:23.0,22.44,,
4755,2/4/2014,20:23.0,22.44,,
4756,2/4/2014,32:23.0,21.54,,
4757,2/4/2014,44:23.0,20.64,,
4758,2/4/2014,56:23.0,19.72,,
4759,2/4/2014,08:23.0,20.64,,
4760,2/4/2014,20:23.0,24.21,,
4761,2/4/2014,32:23.0,25.93,,
4762,2/4/2014,44:23.0,28.45,,
4763,2/4/2014,56:23.0,28.45,,
4764,2/4/2014,08:23.0,30.09,,
4765,2/4/2014,20:23.0,28.45,,
4766,2/4/2014,32:23.0,25.93,,
4767,2/4/2014,44:23.0,25.07,,
4768,2/4/2014,56:23.0,21.54,,
4769,2/4/2014,08:23.0,20.64,,
4770,2/4/2014,20:23.0,17.87,,
4771,2/4/2014,32:23.0,14.97,,
4772,2/4/2014,44:23.0,12.99,,
4773,2/5/2014,56:23.0,9.88,,
4774,2/5/2014,08:23.0,9.88,,
4775,2/5/2014,20:23.0,10.94,,
4776,2/5/2014,32:23.0,8.82,,
4777,2/5/2014,44:23.0,8.82,,
4778,2/5/2014,56:23.0,9.88,,
4779,2/5/2014,08:23.0,10.94,,
4780,2/5/2014,20:23.0,16.92,,
4781,2/5/2014,32:23.0,30.9,,
4782,2/5/2014,44:23.0,32.52,,
4783,2/5/2014,56:23.0,30.9,,
4784,2/5/2014,08:23.0,33.31,,
4785,2/5/2014,20:23.0,34.88,,
4786,2/5/2014,32:23.0,32.52,,
4787,2/5/2014,44:23.0,29.28,,
4788,2/5/2014,56:23.0,25.07,,
4789,2/5/2014,08:23.0,21.54,,
4790,2/5/2014,20:23.0,19.72,,
4791,2/5/2014,32:23.0,19.72,,
4792,2/5/2014,44:23.0,18.81,,
4793,2/6/2014,56:23.0,16.92,,
4794,2/6/2014,08:23.0,15.96,,
4795,2/6/2014,20:23.0,15.96,,
4796,2/6/2014,32:23.0,14.97,,
4797,2/6/2014,44:23.0,13.98,,
4798,2/6/2014,56:23.0,13.98,,
4799,2/6/2014,08:23.0,14.97,,
4800,2/6/2014,20:23.0,22.44,,
4801,2/6/2014,32:23.0,34.11,,
4802,2/6/2014,44:23.0,37.96,,
4803,2/6/2014,56:23.0,37.96,,
4804,2/6/2014,08:23.0,37.96,,
4805,2/6/2014,20:23.0,37.2,,
4806,2/6/2014,32:23.0,36.43,,
4807,2/6/2014,44:23.0,33.31,,
4808,2/6/2014,56:23.0,30.9,,
4809,2/6/2014,08:23.0,30.09,,
4810,2/6/2014,20:23.0,28.45,,
4811,2/6/2014,32:23.0,27.61,,
4812,2/6/2014,44:23.0,28.45,,
4813,2/7/2014,56:23.0,29.28,,
4814,2/7/2014,08:23.0,28.45,,
4815,2/7/2014,20:23.0,28.45,,
4816,2/7/2014,32:23.0,28.45,,
4817,2/7/2014,44:23.0,29.28,,
4818,2/7/2014,56:23.0,29.28,,
4819,2/7/2014,08:23.0,29.28,,
4820,2/7/2014,20:23.0,31.71,,
4821,2/7/2014,32:23.0,35.65,,
4822,2/7/2014,44:23.0,37.2,,
4823,2/7/2014,56:23.0,38.73,,
4824,2/7/2014,08:23.0,38.73,,
4825,2/7/2014,20:23.0,40.98,,
4826,2/7/2014,32:23.0,39.47,,
4827,2/7/2014,44:23.0,35.65,,
4828,2/7/2014,56:23.0,33.31,,
4829,2/7/2014,08:23.0,32.52,,
4830,2/7/2014,20:23.0,30.9,,
4831,2/7/2014,32:23.0,30.09,,
4832,2/7/2014,44:23.0,30.9,,
4833,2/8/2014,56:23.0,31.71,,
4834,2/8/2014,08:23.0,30.09,,
4835,2/8/2014,20:23.0,29.28,,
4836,2/8/2014,32:23.0,30.09,,
4837,2/8/2014,44:23.0,27.61,,
4838,2/8/2014,56:23.0,26.78,,
4839,2/8/2014,08:23.0,26.78,,
4840,2/8/2014,20:23.0,30.09,,
4841,2/8/2014,32:23.0,37.96,,
4842,2/8/2014,44:23.0,42.46,,
4843,2/8/2014,56:23.0,44.65,,
4844,2/8/2014,08:23.0,46.81,,
4845,2/8/2014,20:23.0,48.96,,
4846,2/8/2014,32:23.0,44.65,,
4847,2/8/2014,44:23.0,42.46,,
4848,2/8/2014,56:23.0,40.23,,
4849,2/8/2014,08:23.0,38.73,,
4850,2/8/2014,20:23.0,38.73,,
4851,2/8/2014,32:23.0,37.2,,
4852,2/8/2014,44:23.0,37.96,,
4853,2/9/2014,56:23.0,37.2,,
