Plot Title: B6 Rimrock,,,,,
RID,Date,Time,Event,Details1,Details2
5932,4/3/2014,36:18.0,30.09,,
5933,4/3/2014,48:18.0,28.45,,
5934,4/4/2014,00:18.0,27.61,,
5935,4/4/2014,12:18.0,27.61,,
5936,4/4/2014,24:18.0,27.61,,
5937,4/4/2014,36:18.0,30.09,,
5938,4/4/2014,48:18.0,28.45,,
5939,4/4/2014,00:18.0,29.28,,
5940,4/4/2014,12:18.0,38.73,,
5941,4/4/2014,24:18.0,44.65,,
5942,4/4/2014,36:18.0,48.96,,
5943,4/4/2014,48:18.0,49.68,,
5944,4/4/2014,00:18.0,50.38,,
5945,4/4/2014,12:18.0,53.89,,
5946,4/4/2014,24:18.0,55.27,,
5947,4/4/2014,36:18.0,55.27,,
5948,4/4/2014,48:18.0,55.98,,
5949,4/4/2014,00:18.0,46.09,,
5950,4/4/2014,12:18.0,43.92,,
5951,4/4/2014,24:18.0,40.23,,
5952,4/4/2014,36:18.0,38.73,,
5953,4/4/2014,48:18.0,37.96,,
5954,4/5/2014,00:18.0,37.2,,
5955,4/5/2014,12:18.0,40.23,,
5956,4/5/2014,24:18.0,36.43,,
5957,4/5/2014,36:18.0,35.65,,
5958,4/5/2014,48:18.0,33.31,,
5959,4/5/2014,00:18.0,34.88,,
5960,4/5/2014,12:18.0,42.46,,
5961,4/5/2014,24:18.0,48.96,,
5962,4/5/2014,36:18.0,52.48,,
5963,4/5/2014,48:18.0,49.68,,
5964,4/5/2014,00:18.0,42.46,,
5965,4/5/2014,12:18.0,48.96,,
5966,4/5/2014,24:18.0,42.46,,
5967,4/5/2014,36:18.0,53.89,,
5968,4/5/2014,48:18.0,48.96,,
5969,4/5/2014,00:18.0,43.92,,
5970,4/5/2014,12:18.0,38.73,,
5971,4/5/2014,24:18.0,41.72,,
5972,4/5/2014,36:18.0,40.23,,
5973,4/5/2014,48:18.0,40.23,,
5974,4/6/2014,00:18.0,38.73,,
5975,4/6/2014,12:18.0,37.96,,
5976,4/6/2014,24:18.0,36.43,,
5977,4/6/2014,36:18.0,36.43,,
5978,4/6/2014,48:18.0,35.65,,
5979,4/6/2014,00:18.0,37.2,,
5980,4/6/2014,12:18.0,39.47,,
5981,4/6/2014,24:18.0,41.72,,
5982,4/6/2014,36:18.0,44.65,,
5983,4/6/2014,48:18.0,48.25,,
5984,4/6/2014,00:18.0,49.68,,
5985,4/6/2014,12:18.0,50.38,,
5986,4/6/2014,24:18.0,52.48,,
5987,4/6/2014,36:18.0,54.59,,
5988,4/6/2014,48:18.0,54.59,,
5989,4/6/2014,00:18.0,47.53,,
5990,4/6/2014,12:18.0,45.37,,
5991,4/6/2014,24:18.0,43.92,,
5992,4/6/2014,36:18.0,43.2,,
5993,4/6/2014,48:18.0,42.46,,
5994,4/7/2014,00:18.0,41.72,,
5995,4/7/2014,12:18.0,41.72,,
5996,4/7/2014,24:18.0,41.72,,
5997,4/7/2014,36:18.0,40.98,,
5998,4/7/2014,48:18.0,40.98,,
5999,4/7/2014,00:18.0,43.2,,
6000,4/7/2014,12:18.0,45.37,,
6001,4/7/2014,24:18.0,46.81,,
6002,4/7/2014,36:18.0,50.38,,
6003,4/7/2014,48:18.0,54.59,,
6004,4/7/2014,00:18.0,57.36,,
6005,4/7/2014,12:18.0,58.05,,
6006,4/7/2014,24:18.0,60.8,,
6007,4/7/2014,36:18.0,61.48,,
6008,4/7/2014,48:18.0,62.85,,
6009,4/7/2014,00:18.0,54.59,,
6010,4/7/2014,12:18.0,46.09,,
6011,4/7/2014,24:18.0,42.46,,
6012,4/7/2014,36:18.0,40.98,,
6013,4/7/2014,48:18.0,39.47,,
6014,4/8/2014,00:18.0,37.96,,
6015,4/8/2014,12:18.0,44.65,,
6016,4/8/2014,24:18.0,46.09,,
6017,4/8/2014,36:18.0,44.65,,
6018,4/8/2014,48:18.0,41.72,,
6019,4/8/2014,00:18.0,43.2,,
6020,4/8/2014,12:18.0,50.38,,
6021,4/8/2014,24:18.0,55.98,,
6022,4/8/2014,36:18.0,59.41,,
6023,4/8/2014,48:18.0,63.54,,
6024,4/8/2014,00:18.0,66.27,,
6025,4/8/2014,12:18.0,66.96,,
6026,4/8/2014,24:18.0,68.34,,
6027,4/8/2014,36:18.0,69.03,,
6028,4/8/2014,48:18.0,71.08,,
6029,4/8/2014,00:18.0,59.41,,
6030,4/8/2014,12:18.0,51.78,,
6031,4/8/2014,24:18.0,46.81,,
6032,4/8/2014,36:18.0,44.65,,
6033,4/8/2014,48:18.0,42.46,,
6034,4/9/2014,00:18.0,42.46,,
6035,4/9/2014,12:18.0,41.72,,
6036,4/9/2014,24:18.0,40.23,,
6037,4/9/2014,36:18.0,39.47,,
6038,4/9/2014,48:18.0,38.73,,
6039,4/9/2014,00:18.0,43.2,,
6040,4/9/2014,12:18.0,51.78,,
6041,4/9/2014,24:18.0,60.8,,
6042,4/9/2014,36:18.0,66.96,,
6043,4/9/2014,48:18.0,69.03,,
6044,4/9/2014,00:18.0,71.76,,
6045,4/9/2014,12:18.0,71.08,,
6046,4/9/2014,24:18.0,68.34,,
6047,4/9/2014,36:18.0,68.34,,
6048,4/9/2014,48:18.0,64.9,,
6049,4/9/2014,00:18.0,58.73,,
6050,4/9/2014,12:18.0,52.48,,
6051,4/9/2014,24:18.0,49.68,,
6052,4/9/2014,36:18.0,46.09,,
6053,4/9/2014,48:18.0,48.96,,
6054,4/10/2014,00:18.0,50.38,,
6055,4/10/2014,12:18.0,47.53,,
6056,4/10/2014,24:18.0,44.65,,
6057,4/10/2014,36:18.0,42.46,,
6058,4/10/2014,48:18.0,39.47,,
6059,4/10/2014,00:18.0,43.2,,
6060,4/10/2014,12:18.0,52.48,,
6061,4/10/2014,24:18.0,62.85,,
6062,4/10/2014,36:18.0,66.27,,
6063,4/10/2014,48:18.0,69.71,,
6064,4/10/2014,00:18.0,73.83,,
6065,4/10/2014,12:18.0,75.22,,
6066,4/10/2014,24:18.0,71.76,,
6067,4/10/2014,36:18.0,71.08,,
6068,4/10/2014,48:18.0,76.62,,
6069,4/10/2014,00:18.0,63.54,,
6070,4/10/2014,12:18.0,52.48,,
6071,4/10/2014,24:18.0,48.96,,
6072,4/10/2014,36:18.0,47.53,,
6073,4/10/2014,48:18.0,47.53,,
6074,4/11/2014,00:18.0,46.81,,
6075,4/11/2014,12:18.0,44.65,,
6076,4/11/2014,24:18.0,43.2,,
6077,4/11/2014,36:18.0,40.98,,
6078,4/11/2014,48:18.0,40.23,,
6079,4/11/2014,00:18.0,43.92,,
6080,4/11/2014,12:18.0,52.48,,
6081,4/11/2014,24:18.0,63.54,,
6082,4/11/2014,36:18.0,69.71,,
6083,4/11/2014,48:18.0,69.71,,
6084,4/11/2014,00:18.0,71.76,,
6085,4/11/2014,12:18.0,73.83,,
6086,4/11/2014,24:18.0,75.22,,
6087,4/11/2014,36:18.0,69.71,,
6088,4/11/2014,48:18.0,68.34,,
6089,4/11/2014,00:18.0,60.8,,
6090,4/11/2014,12:18.0,53.89,,
6091,4/11/2014,24:18.0,50.38,,
6092,4/11/2014,36:18.0,50.38,,
6093,4/11/2014,48:18.0,48.25,,
6094,4/12/2014,00:18.0,47.53,,
6095,4/12/2014,12:18.0,47.53,,
6096,4/12/2014,24:18.0,46.81,,
6097,4/12/2014,36:18.0,44.65,,
6098,4/12/2014,48:18.0,44.65,,
6099,4/12/2014,00:18.0,43.2,,
6100,4/12/2014,12:18.0,53.19,,
6101,4/12/2014,24:18.0,59.41,,
6102,4/12/2014,36:18.0,62.85,,
6103,4/12/2014,48:18.0,64.9,,
6104,4/12/2014,00:18.0,58.73,,
6105,4/12/2014,12:18.0,58.05,,
6106,4/12/2014,24:18.0,63.54,,
6107,4/12/2014,36:18.0,63.54,,
6108,4/12/2014,48:18.0,57.36,,
6109,4/12/2014,00:18.0,53.19,,
6110,4/12/2014,12:18.0,49.68,,
6111,4/12/2014,24:18.0,50.38,,
6112,4/12/2014,36:18.0,47.53,,
6113,4/12/2014,48:18.0,46.81,,
6114,4/13/2014,00:18.0,45.37,,
6115,4/13/2014,12:18.0,47.53,,
6116,4/13/2014,24:18.0,50.38,,
6117,4/13/2014,36:18.0,44.65,,
6118,4/13/2014,48:18.0,51.78,,
6119,4/13/2014,00:18.0,49.68,,
6120,4/13/2014,12:18.0,46.09,,
6121,4/13/2014,24:18.0,46.81,,
6122,4/13/2014,36:18.0,46.81,,
6123,4/13/2014,48:18.0,43.2,,
6124,4/13/2014,00:18.0,49.68,,
6125,4/13/2014,12:18.0,49.68,,
6126,4/13/2014,24:18.0,50.38,,
6127,4/13/2014,36:18.0,50.38,,
6128,4/13/2014,48:18.0,44.65,,
6129,4/13/2014,00:18.0,43.2,,
6130,4/13/2014,12:18.0,36.43,,
6131,4/13/2014,24:18.0,36.43,,
6132,4/13/2014,36:18.0,36.43,,
6133,4/13/2014,48:18.0,34.88,,
6134,4/14/2014,00:18.0,34.11,,
6135,4/14/2014,12:18.0,30.9,,
6136,4/14/2014,24:18.0,30.09,,
6137,4/14/2014,36:18.0,29.28,,
6138,4/14/2014,48:18.0,29.28,,
6139,4/14/2014,00:18.0,30.09,,
6140,4/14/2014,12:18.0,32.52,,
6141,4/14/2014,24:18.0,34.88,,
6142,4/14/2014,36:18.0,37.96,,
6143,4/14/2014,48:18.0,41.72,,
6144,4/14/2014,00:18.0,46.09,,
6145,4/14/2014,12:18.0,48.25,,
6146,4/14/2014,24:18.0,51.08,,
6147,4/14/2014,36:18.0,52.48,,
6148,4/14/2014,48:18.0,53.19,,
6149,4/14/2014,00:18.0,45.37,,
6150,4/14/2014,12:18.0,37.2,,
6151,4/14/2014,24:18.0,33.31,,
6152,4/14/2014,36:18.0,30.9,,
6153,4/14/2014,48:18.0,30.9,,
6154,4/15/2014,00:18.0,28.45,,
6155,4/15/2014,12:18.0,27.61,,
6156,4/15/2014,24:18.0,27.61,,
6157,4/15/2014,36:18.0,28.45,,
6158,4/15/2014,48:18.0,27.61,,
6159,4/15/2014,00:18.0,33.31,,
6160,4/15/2014,12:18.0,42.46,,
6161,4/15/2014,24:18.0,50.38,,
6162,4/15/2014,36:18.0,55.27,,
6163,4/15/2014,48:18.0,59.41,,
6164,4/15/2014,00:18.0,61.48,,
6165,4/15/2014,12:18.0,61.48,,
6166,4/15/2014,24:18.0,62.85,,
6167,4/15/2014,36:18.0,62.17,,
6168,4/15/2014,48:18.0,62.85,,
6169,4/15/2014,00:18.0,55.98,,
6170,4/15/2014,12:18.0,46.09,,
6171,4/15/2014,24:18.0,42.46,,
6172,4/15/2014,36:18.0,40.23,,
6173,4/15/2014,48:18.0,40.23,,
6174,4/16/2014,00:18.0,38.73,,
6175,4/16/2014,12:18.0,37.2,,
6176,4/16/2014,24:18.0,38.73,,
6177,4/16/2014,36:18.0,37.2,,
6178,4/16/2014,48:18.0,34.88,,
6179,4/16/2014,00:18.0,37.96,,
6180,4/16/2014,12:18.0,49.68,,
6181,4/16/2014,24:18.0,54.59,,
6182,4/16/2014,36:18.0,56.66,,
6183,4/16/2014,48:18.0,53.89,,
6184,4/16/2014,00:18.0,54.59,,
6185,4/16/2014,12:18.0,53.89,,
6186,4/16/2014,24:18.0,53.19,,
6187,4/16/2014,36:18.0,58.73,,
6188,4/16/2014,48:18.0,58.05,,
6189,4/16/2014,00:18.0,50.38,,
6190,4/16/2014,12:18.0,48.25,,
6191,4/16/2014,24:18.0,40.98,,
6192,4/16/2014,36:18.0,38.73,,
6193,4/16/2014,48:18.0,37.2,,
6194,4/17/2014,00:18.0,35.65,,
6195,4/17/2014,12:18.0,34.11,,
6196,4/17/2014,24:18.0,34.11,,
6197,4/17/2014,36:18.0,32.52,,
6198,4/17/2014,48:18.0,30.9,,
6199,4/17/2014,00:18.0,36.43,,
6200,4/17/2014,12:18.0,46.09,,
6201,4/17/2014,24:18.0,53.89,,
6202,4/17/2014,36:18.0,57.36,,
6203,4/17/2014,48:18.0,61.48,,
6204,4/17/2014,00:18.0,65.59,,
6205,4/17/2014,12:18.0,69.03,,
6206,4/17/2014,24:18.0,69.03,,
6207,4/17/2014,36:18.0,68.34,,
6208,4/17/2014,48:18.0,71.76,,
6209,4/17/2014,00:18.0,60.8,,
6210,4/17/2014,12:18.0,52.48,,
6211,4/17/2014,24:18.0,48.96,,
6212,4/17/2014,36:18.0,48.96,,
6213,4/17/2014,48:18.0,48.25,,
6214,4/18/2014,00:18.0,47.53,,
6215,4/18/2014,12:18.0,48.96,,
6216,4/18/2014,24:18.0,48.25,,
6217,4/18/2014,36:18.0,46.81,,
6218,4/18/2014,48:18.0,44.65,,
6219,4/18/2014,00:18.0,46.81,,
6220,4/18/2014,12:18.0,58.73,,
6221,4/18/2014,24:18.0,63.54,,
6222,4/18/2014,36:18.0,68.34,,
6223,4/18/2014,48:18.0,70.39,,
6224,4/18/2014,00:18.0,73.15,,
6225,4/18/2014,12:18.0,73.83,,
6226,4/18/2014,24:18.0,71.08,,
6227,4/18/2014,36:18.0,66.27,,
6228,4/18/2014,48:18.0,62.17,,
6229,4/18/2014,00:18.0,57.36,,
6230,4/18/2014,12:18.0,55.27,,
6231,4/18/2014,24:18.0,54.59,,
6232,4/18/2014,36:18.0,53.19,,
6233,4/18/2014,48:18.0,48.96,,
6234,4/19/2014,00:18.0,44.65,,
6235,4/19/2014,12:18.0,43.92,,
6236,4/19/2014,24:18.0,43.92,,
6237,4/19/2014,36:18.0,43.2,,
6238,4/19/2014,48:18.0,43.2,,
6239,4/19/2014,00:18.0,43.92,,
6240,4/19/2014,12:18.0,45.37,,
6241,4/19/2014,24:18.0,51.78,,
6242,4/19/2014,36:18.0,54.59,,
6243,4/19/2014,48:18.0,56.66,,
6244,4/19/2014,00:18.0,59.41,,
6245,4/19/2014,12:18.0,61.48,,
6246,4/19/2014,24:18.0,63.54,,
6247,4/19/2014,36:18.0,69.71,,
6248,4/19/2014,48:18.0,69.03,,
6249,4/19/2014,00:18.0,59.41,,
6250,4/19/2014,12:18.0,54.59,,
6251,4/19/2014,24:18.0,51.08,,
6252,4/19/2014,36:18.0,47.53,,
6253,4/19/2014,48:18.0,43.92,,
6254,4/20/2014,00:18.0,41.72,,
6255,4/20/2014,12:18.0,41.72,,
6256,4/20/2014,24:18.0,40.98,,
6257,4/20/2014,36:18.0,40.23,,
6258,4/20/2014,48:18.0,38.73,,
6259,4/20/2014,00:18.0,45.37,,
6260,4/20/2014,12:18.0,54.59,,
6261,4/20/2014,24:18.0,60.8,,
6262,4/20/2014,36:18.0,65.59,,
6263,4/20/2014,48:18.0,68.34,,
6264,4/20/2014,00:18.0,70.39,,
6265,4/20/2014,12:18.0,72.46,,
6266,4/20/2014,24:18.0,73.83,,
6267,4/20/2014,36:18.0,70.39,,
6268,4/20/2014,48:18.0,66.27,,
6269,4/20/2014,00:18.0,62.85,,
6270,4/20/2014,12:18.0,60.12,,
6271,4/20/2014,24:18.0,53.19,,
6272,4/20/2014,36:18.0,51.08,,
6273,4/20/2014,48:18.0,48.25,,
6274,4/21/2014,00:18.0,46.81,,
6275,4/21/2014,12:18.0,46.81,,
6276,4/21/2014,24:18.0,48.96,,
6277,4/21/2014,36:18.0,47.53,,
6278,4/21/2014,48:18.0,44.65,,
6279,4/21/2014,00:18.0,49.68,,
6280,4/21/2014,12:18.0,57.36,,
6281,4/21/2014,24:18.0,64.22,,
6282,4/21/2014,36:18.0,69.03,,
6283,4/21/2014,48:18.0,68.34,,
6284,4/21/2014,00:18.0,69.71,,
6285,4/21/2014,12:18.0,73.83,,
6286,4/21/2014,24:18.0,73.83,,
6287,4/21/2014,36:18.0,75.92,,
6288,4/21/2014,48:18.0,73.83,,
6289,4/21/2014,00:18.0,66.27,,
6290,4/21/2014,12:18.0,57.36,,
6291,4/21/2014,24:18.0,52.48,,
6292,4/21/2014,36:18.0,50.38,,
6293,4/21/2014,48:18.0,50.38,,
6294,4/22/2014,00:18.0,51.78,,
6295,4/22/2014,12:18.0,52.48,,
6296,4/22/2014,24:18.0,52.48,,
6297,4/22/2014,36:18.0,51.08,,
6298,4/22/2014,48:18.0,51.78,,
6299,4/22/2014,00:18.0,52.48,,
6300,4/22/2014,12:18.0,60.12,,
6301,4/22/2014,24:18.0,66.27,,
6302,4/22/2014,36:18.0,69.71,,
6303,4/22/2014,48:18.0,71.08,,
6304,4/22/2014,00:18.0,75.22,,
6305,4/22/2014,12:18.0,73.83,,
6306,4/22/2014,24:18.0,73.15,,
6307,4/22/2014,36:18.0,71.08,,
6308,4/22/2014,48:18.0,67.66,,
6309,4/22/2014,00:18.0,65.59,,
6310,4/22/2014,12:18.0,63.54,,
6311,4/22/2014,24:18.0,61.48,,
6312,4/22/2014,36:18.0,59.41,,
6313,4/22/2014,48:18.0,57.36,,
6314,4/23/2014,00:18.0,55.27,,
6315,4/23/2014,12:18.0,53.19,,
6316,4/23/2014,24:18.0,51.08,,
6317,4/23/2014,36:18.0,49.68,,
6318,4/23/2014,48:18.0,45.37,,
6319,4/23/2014,00:18.0,46.81,,
6320,4/23/2014,12:18.0,48.25,,
6321,4/23/2014,24:18.0,49.68,,
6322,4/23/2014,36:18.0,53.19,,
6323,4/23/2014,48:18.0,51.78,,
6324,4/23/2014,00:18.0,54.59,,
6325,4/23/2014,12:18.0,55.27,,
6326,4/23/2014,24:18.0,54.59,,
6327,4/23/2014,36:18.0,55.98,,
6328,4/23/2014,48:18.0,55.27,,
6329,4/23/2014,00:18.0,48.25,,
6330,4/23/2014,12:18.0,46.09,,
6331,4/23/2014,24:18.0,45.37,,
6332,4/23/2014,36:18.0,43.92,,
6333,4/23/2014,48:18.0,40.98,,
6334,4/24/2014,00:18.0,41.72,,
6335,4/24/2014,12:18.0,36.43,,
6336,4/24/2014,24:18.0,34.11,,
6337,4/24/2014,36:18.0,31.71,,
6338,4/24/2014,48:18.0,30.9,,
6339,4/24/2014,00:18.0,35.65,,
6340,4/24/2014,12:18.0,44.65,,
6341,4/24/2014,24:18.0,51.78,,
6342,4/24/2014,36:18.0,54.59,,
6343,4/24/2014,48:18.0,58.73,,
6344,4/24/2014,00:18.0,62.17,,
6345,4/24/2014,12:18.0,63.54,,
6346,4/24/2014,24:18.0,65.59,,
6347,4/24/2014,36:18.0,66.96,,
6348,4/24/2014,48:18.0,69.71,,
6349,4/24/2014,00:18.0,58.73,,
6350,4/24/2014,12:18.0,48.96,,
6351,4/24/2014,24:18.0,45.37,,
6352,4/24/2014,36:18.0,44.65,,
6353,4/24/2014,48:18.0,43.2,,
6354,4/25/2014,00:18.0,44.65,,
6355,4/25/2014,12:18.0,46.81,,
6356,4/25/2014,24:18.0,45.37,,
6357,4/25/2014,36:18.0,40.98,,
6358,4/25/2014,48:18.0,38.73,,
6359,4/25/2014,00:18.0,42.46,,
6360,4/25/2014,12:18.0,52.48,,
6361,4/25/2014,24:18.0,60.12,,
6362,4/25/2014,36:18.0,62.85,,
6363,4/25/2014,48:18.0,66.27,,
6364,4/25/2014,00:18.0,70.39,,
6365,4/25/2014,12:18.0,71.76,,
6366,4/25/2014,24:18.0,72.46,,
6367,4/25/2014,36:18.0,70.39,,
6368,4/25/2014,48:18.0,66.96,,
6369,4/25/2014,00:18.0,64.22,,
6370,4/25/2014,12:18.0,61.48,,
6371,4/25/2014,24:18.0,59.41,,
6372,4/25/2014,36:18.0,56.66,,
6373,4/25/2014,48:18.0,53.89,,
6374,4/26/2014,00:18.0,53.19,,
6375,4/26/2014,12:18.0,51.78,,
6376,4/26/2014,24:18.0,51.78,,
6377,4/26/2014,36:18.0,50.38,,
6378,4/26/2014,48:18.0,48.25,,
6379,4/26/2014,00:18.0,48.96,,
6380,4/26/2014,12:18.0,40.98,,
6381,4/26/2014,24:18.0,37.2,,
6382,4/26/2014,36:18.0,38.73,,
6383,4/26/2014,48:18.0,43.92,,
6384,4/26/2014,00:18.0,44.65,,
6385,4/26/2014,12:18.0,43.2,,
6386,4/26/2014,24:18.0,40.98,,
6387,4/26/2014,36:18.0,41.72,,
6388,4/26/2014,48:18.0,40.23,,
6389,4/26/2014,00:18.0,35.65,,
6390,4/26/2014,12:18.0,32.52,,
6391,4/26/2014,24:18.0,30.9,,
6392,4/26/2014,36:18.0,30.9,,
6393,4/26/2014,48:18.0,31.71,,
6394,4/27/2014,00:18.0,31.71,,
6395,4/27/2014,12:18.0,32.52,,
6396,4/27/2014,24:18.0,33.31,,
6397,4/27/2014,36:18.0,33.31,,
6398,4/27/2014,48:18.0,32.52,,
6399,4/27/2014,00:18.0,34.88,,
6400,4/27/2014,12:18.0,36.43,,
6401,4/27/2014,24:18.0,38.73,,
6402,4/27/2014,36:18.0,40.98,,
6403,4/27/2014,48:18.0,44.65,,
6404,4/27/2014,00:18.0,47.53,,
6405,4/27/2014,12:18.0,50.38,,
6406,4/27/2014,24:18.0,52.48,,
6407,4/27/2014,36:18.0,50.38,,
6408,4/27/2014,48:18.0,53.89,,
6409,4/27/2014,00:18.0,45.37,,
6410,4/27/2014,12:18.0,44.65,,
6411,4/27/2014,24:18.0,44.65,,
6412,4/27/2014,36:18.0,43.2,,
6413,4/27/2014,48:18.0,42.46,,
6414,4/28/2014,00:18.0,41.72,,
6415,4/28/2014,12:18.0,40.23,,
6416,4/28/2014,24:18.0,40.23,,
6417,4/28/2014,36:18.0,39.47,,
6418,4/28/2014,48:18.0,38.73,,
6419,4/28/2014,00:18.0,40.23,,
6420,4/28/2014,12:18.0,40.98,,
6421,4/28/2014,24:18.0,42.46,,
6422,4/28/2014,36:18.0,43.92,,
6423,4/28/2014,48:18.0,46.81,,
6424,4/28/2014,00:18.0,48.96,,
6425,4/28/2014,12:18.0,48.25,,
6426,4/28/2014,24:18.0,48.25,,
6427,4/28/2014,36:18.0,49.68,,
6428,4/28/2014,48:18.0,48.96,,
6429,4/28/2014,00:18.0,42.46,,
6430,4/28/2014,12:18.0,40.98,,
6431,4/28/2014,24:18.0,38.73,,
6432,4/28/2014,36:18.0,37.2,,
6433,4/28/2014,48:18.0,36.43,,
6434,4/29/2014,00:18.0,34.88,,
6435,4/29/2014,12:18.0,34.11,,
6436,4/29/2014,24:18.0,32.52,,
6437,4/29/2014,36:18.0,31.71,,
6438,4/29/2014,48:18.0,30.9,,
6439,4/29/2014,00:18.0,34.88,,
6440,4/29/2014,12:18.0,37.2,,
6441,4/29/2014,24:18.0,40.23,,
6442,4/29/2014,36:18.0,42.46,,
6443,4/29/2014,48:18.0,45.37,,
6444,4/29/2014,00:18.0,47.53,,
6445,4/29/2014,12:18.0,48.25,,
6446,4/29/2014,24:18.0,48.25,,
6447,4/29/2014,36:18.0,48.96,,
6448,4/29/2014,48:18.0,49.68,,
6449,4/29/2014,00:18.0,44.65,,
6450,4/29/2014,12:18.0,42.46,,
6451,4/29/2014,24:18.0,41.72,,
6452,4/29/2014,36:18.0,40.98,,
6453,4/29/2014,48:18.0,40.23,,
6454,4/30/2014,00:18.0,39.47,,
6455,4/30/2014,12:18.0,38.73,,
6456,4/30/2014,24:18.0,37.96,,
6457,4/30/2014,36:18.0,38.73,,
6458,4/30/2014,48:18.0,37.2,,
6459,4/30/2014,00:18.0,40.23,,
6460,4/30/2014,12:18.0,41.72,,
6461,4/30/2014,24:18.0,43.92,,
6462,4/30/2014,36:18.0,45.37,,
6463,4/30/2014,48:18.0,46.81,,
6464,4/30/2014,00:18.0,46.81,,
6465,4/30/2014,12:18.0,46.81,,
6466,4/30/2014,24:18.0,46.09,,
6467,4/30/2014,36:18.0,47.53,,
6468,4/30/2014,48:18.0,48.96,,
6469,4/30/2014,00:18.0,45.37,,
6470,4/30/2014,12:18.0,43.2,,
6471,4/30/2014,24:18.0,43.2,,
6472,4/30/2014,36:18.0,42.46,,
6473,4/30/2014,48:18.0,42.46,,
6474,5/1/2014,00:18.0,40.98,,
6475,5/1/2014,12:18.0,43.2,,
6476,5/1/2014,24:18.0,39.47,,
6477,5/1/2014,36:18.0,39.47,,
6478,5/1/2014,48:18.0,38.73,,
6479,5/1/2014,00:18.0,43.92,,
6480,5/1/2014,12:18.0,46.09,,
6481,5/1/2014,24:18.0,49.68,,
6482,5/1/2014,36:18.0,53.89,,
6483,5/1/2014,48:18.0,55.27,,
6484,5/1/2014,00:18.0,58.05,,
6485,5/1/2014,12:18.0,59.41,,
6486,5/1/2014,24:18.0,60.12,,
6487,5/1/2014,36:18.0,60.8,,
6488,5/1/2014,48:18.0,61.48,,
6489,5/1/2014,00:18.0,55.98,,
6490,5/1/2014,12:18.0,51.78,,
6491,5/1/2014,24:18.0,48.25,,
6492,5/1/2014,36:18.0,45.37,,
6493,5/1/2014,48:18.0,41.72,,
6494,5/2/2014,00:18.0,40.98,,
6495,5/2/2014,12:18.0,37.96,,
6496,5/2/2014,24:18.0,37.96,,
6497,5/2/2014,36:18.0,37.2,,
6498,5/2/2014,48:18.0,37.2,,
6499,5/2/2014,00:18.0,47.53,,
6500,5/2/2014,12:18.0,56.66,,
6501,5/2/2014,24:18.0,61.48,,
6502,5/2/2014,36:18.0,64.9,,
6503,5/2/2014,48:18.0,68.34,,
6504,5/2/2014,00:18.0,70.39,,
6505,5/2/2014,12:18.0,71.76,,
6506,5/2/2014,24:18.0,72.46,,
6507,5/2/2014,36:18.0,73.83,,
6508,5/2/2014,48:18.0,73.15,,
6509,5/2/2014,00:18.0,66.27,,
6510,5/2/2014,12:18.0,56.66,,
6511,5/2/2014,24:18.0,51.78,,
6512,5/2/2014,36:18.0,48.96,,
6513,5/2/2014,48:18.0,47.53,,
6514,5/3/2014,00:18.0,46.09,,
6515,5/3/2014,12:18.0,45.37,,
6516,5/3/2014,24:18.0,44.65,,
6517,5/3/2014,36:18.0,43.2,,
6518,5/3/2014,48:18.0,43.2,,
6519,5/3/2014,00:18.0,53.19,,
6520,5/3/2014,12:18.0,60.8,,
6521,5/3/2014,24:18.0,68.34,,
6522,5/3/2014,36:18.0,72.46,,
6523,5/3/2014,48:18.0,75.92,,
6524,5/3/2014,00:18.0,78.01,,
6525,5/3/2014,12:18.0,79.41,,
6526,5/3/2014,24:18.0,80.11,,
6527,5/3/2014,36:18.0,80.82,,
6528,5/3/2014,48:18.0,80.82,,
6529,5/3/2014,00:18.0,70.39,,
6530,5/3/2014,12:18.0,62.85,,
6531,5/3/2014,24:18.0,55.27,,
6532,5/3/2014,36:18.0,52.48,,
6533,5/3/2014,48:18.0,53.89,,
6534,5/4/2014,00:18.0,52.48,,
6535,5/4/2014,12:18.0,50.38,,
6536,5/4/2014,24:18.0,48.96,,
6537,5/4/2014,36:18.0,47.53,,
6538,5/4/2014,48:18.0,45.37,,
6539,5/4/2014,00:18.0,48.96,,
6540,5/4/2014,12:18.0,61.48,,
6541,5/4/2014,24:18.0,70.39,,
6542,5/4/2014,36:18.0,73.15,,
6543,5/4/2014,48:18.0,73.15,,
6544,5/4/2014,00:18.0,75.92,,
6545,5/4/2014,12:18.0,77.31,,
6546,5/4/2014,24:18.0,75.92,,
6547,5/4/2014,36:18.0,73.15,,
6548,5/4/2014,48:18.0,69.71,,
6549,5/4/2014,00:18.0,66.27,,
6550,5/4/2014,12:18.0,58.73,,
6551,5/4/2014,24:18.0,55.27,,
6552,5/4/2014,36:18.0,53.19,,
6553,5/4/2014,48:18.0,53.89,,
6554,5/5/2014,00:18.0,50.38,,
6555,5/5/2014,12:18.0,48.96,,
6556,5/5/2014,24:18.0,47.53,,
6557,5/5/2014,36:18.0,46.09,,
6558,5/5/2014,48:18.0,44.65,,
6559,5/5/2014,00:18.0,51.78,,
6560,5/5/2014,12:18.0,60.12,,
6561,5/5/2014,24:18.0,68.34,,
6562,5/5/2014,36:18.0,71.08,,
6563,5/5/2014,48:18.0,74.53,,
6564,5/5/2014,00:18.0,75.92,,
6565,5/5/2014,12:18.0,76.62,,
